Date,LT,ICICIBANK,EICHERMOT,HDFC,WIPRO,SUNPHARMA,ITC,VIDEOIND,HINDZINC,TCS
2017-10-25,0.05255283954344074,0.13704238562801876,0.00737665074391033,-0.026266602215541106,0.007050557996666762,-0.021365910133399668,0.00839165763624838,0.00632913505164753,0.01214238682572556,-0.007200856290579204
2017-10-26,0.015900157852378846,-0.02132488445870624,-0.0031215510880612135,0.008724090940261687,0.011310832495520206,0.013100624045698056,-0.0031619109389712965,-0.0095087879690273,-0.005816254704938474,-0.00825697262848041
2017-10-27,0.0009394849862839672,0.00632913505164753,0.006123372220876675,0.003951175748410961,-0.017856127323543195,0.03657645814196189,0.0035332440290163115,0.0031796529173798056,-0.0036326344929939326,0.017743455652556056
2017-10-30,0.009993583334684785,-0.001994350004558923,0.017428786459821703,0.0039649375701768805,-0.012538286928284277,0.005802373486863372,-0.01571594554340398,0.009478743954543739,0.005837359795505796,0.012268205019402114
2017-10-31,-0.011914342420478199,-0.0014983770388495652,-0.004261322812819571,0.0009375366911970605,0.0027243333723802423,-0.00036166365674518056,0.002072149182628769,0.0031397200046676247,-0.008213598537388856,0.0029769878098529516
2017-11-01,-0.005743369906462529,0.04336457747559892,-0.04128306157928643,0.02709817135893287,-0.001701838395770044,-0.007625309278957458,0.015498396298884045,0.02476906811240895,0.029227680235462013,-0.008092872546211159
2017-11-02,-0.003585784367620251,0.010316733040518921,0.006785891076470012,0.004521484718846057,-0.0010224949766101314,0.026526754333428604,-0.015686596167699733,-0.006134988567515944,-0.00881880860425485,0.00891189681035036
2017-11-03,0.01966579455294324,-0.002371355154399752,0.0030364509386353496,0.00794114755185518,0.004423280434111563,-0.021890171637302648,-0.0009415309988450712,0.00918842605440617,0.0017079423451561158,-0.002306410362422324
2017-11-06,-0.008375054034835825,0.0006329114135327706,-0.0047093115420809,0.007794796230998436,0.01783358164682251,-0.018399530464422695,-0.001885725620083105,-0.02469261259037141,0.004488824192355355,0.01719793032790172
2017-11-07,-0.011208164134906207,-0.011614162846481448,0.0022972561919678016,-0.014374975016828377,0.00797213988038317,-0.025450475453473457,0.0015088648656700488,-0.0317486983145803,-0.01587829125344447,0.01655666959444761
2017-11-08,0.005886607510048799,-0.022494677763440652,0.0011370353152641316,-0.009794788024675094,0.0004961548104759053,0.019148322991604655,0.0003768607544130919,-0.029462032730316105,-0.01996896782072404,0.009164350968035638
2017-11-09,-0.0018898161000116304,0.018807298835912416,-0.011023728605862764,-0.012437899669886837,0.0003306331655182932,-0.007278188328623688,-0.020364201679025515,-0.0133781259461762,0.007018692076459778,0.0005117520307613545
2017-11-10,0.039548052386387575,0.022865397564655613,-0.009825019857340071,-0.009518752646092352,0.0004957448667999416,-0.011396403070436597,0.006324889317018503,-0.048285241159462,-0.006058692002731867,-0.01015591403627413
2017-11-13,-0.01947776604108933,-0.013433627541861266,0.0010615720931669936,-0.023197679083454072,-0.013472137232606084,0.008864637453470658,-0.013077109434305331,-0.050735518041398656,-0.0070614962024051296,0.018362898694347467
2017-11-14,-0.024769194459449848,-0.00047744092575581823,-0.016302330676732375,-0.0053426305909306405,-0.00033495227243334093,-0.012280524634877926,-0.006798122713820985,0.04719569133627453,-0.0017731930171992684,-0.016205559681051588
2017-11-15,-0.0005785841381392345,0.004447275436666854,0.013002697519943266,-0.006340026671148382,-0.006722714394876589,-0.041531145569428295,-0.01274902038034429,0.04845238338594696,-0.04453977137177068,-0.0034318010027391366
2017-11-16,0.008069872516137142,0.010875668706696335,-0.0027676302046980906,0.008144104374963324,0.0038710811616189666,0.007698419386736818,0.007081068140136111,-0.01018684530699313,0.018054652911816925,0.015169175394706982
2017-11-17,0.0028663874504604447,0.019098476621895552,0.010092293452303155,0.024393624749914137,-0.008434597912700742,0.016672740330570545,0.011303959773851726,-0.027683428748416856,0.029867581216149682,-0.014430158991860224
2017-11-20,0.005708243502689913,-0.020353378747362462,-0.002208742461334924,-0.009603278798911853,-0.002714166212427869,9.668842163672696e-05,0.00464037955650208,-0.03571808260207923,0.012940511275734732,-0.0014230931570485238
2017-11-21,-0.005830920310793099,0.004228998392975039,-0.0071781868236521365,0.0031326679873175996,-0.0011897681355887957,0.03961852482258856,-0.013204075333377203,-0.0370412716803491,0.006802209254273102,-0.01134600371721738
2017-11-22,4.089394156820639e-05,-0.003130872939460369,-0.007998557464167702,0.013860418512268912,0.0010198879007456026,-0.005217565176608971,0.009144922180915576,-0.05030073847479889,-0.010937732883273606,0.002876571021209517
2017-11-23,-0.005535863890470154,0.001723193032340484,0.014531947894622255,-0.0079176514711777,-0.0025516727292321587,0.017593046354937074,0.0,-0.032260862218221435,-0.0003188267203796198,0.00022380126541121068
2017-11-24,0.002094929805586732,-0.007068277287659325,0.0062638263283568574,0.0037767380538192437,-0.0028997888123548582,0.008681800018946749,0.010021282555223802,0.04800921918636066,-0.015100688551716908,0.0025329199841893817
2017-11-27,0.005116147453423223,-0.0006307158834123232,-0.0018402407088427615,-2.9222249823033885e-05,0.0071489666173413895,0.0037237225717146666,-0.0057692467712450925,0.0458095360312942,-0.011886486933721867,-0.0008187722595897332
2017-11-28,-0.010712409281207282,-0.01205980976063257,-0.007151016119957928,0.008438868645864604,0.00016959213133172605,-0.015346971535630825,-0.008716762214416942,0.04736768882288906,-0.010373024598187633,-0.00020479785592365175
2017-11-29,0.005062676739088271,0.00525437081810386,-0.010412097330617417,-0.012450410854034866,0.0128055667318018,0.007246076190020465,0.004077279699516343,0.04862068700607391,0.004623522106926557,-0.010162061455539335
2017-11-30,-0.001068025076875869,-0.023458659280374407,-0.00918158909315327,-0.016835464277344857,-0.02286104131824589,-0.013155058391011453,-0.007780626686176832,0.039872391247377355,-0.013601138514025097,-0.007988484736176929
2017-12-01,-0.004035916852966395,-0.007506562663563255,-0.022393506462366885,-0.010136539034452304,-0.008601463662685577,-0.0262703914934856,-0.003325186437924545,0.04770379795721117,-0.009396042281696122,-0.0026770727690397338
2017-12-04,0.00481650891002221,-0.003281381123177534,0.0041833828443193855,0.012937410923000787,0.001898680125066159,-0.009936071044201881,-0.0003919263228690927,0.048494349938610355,0.010397544618785599,0.0009121487434784187
2017-12-05,-0.0062618644093125776,0.0032813811231775813,-0.016282878071648448,-0.0005357302428795608,-0.022672753552136916,0.004598149685974987,-0.0049120837543623385,0.04625101765075569,-0.012760414916453607,0.0012149055196944481
2017-12-06,-0.015534535579020351,-0.01901669543531001,-0.02701323545670892,-0.018691009587685065,-0.003357190183817028,-0.022813942575034392,-0.008903016567117847,0.04690514947366085,-0.03455436169618351,-0.0008540763683806052
2017-12-07,0.02253534661254018,0.02081687593945798,0.022915500792954385,0.0043281594223403275,-0.004612390649985886,-0.0019575224025144295,0.006931407095633258,0.047377281011011116,0.005407775934944195,-0.006113664279574779
2017-12-08,0.0015991802485483546,0.01605743689585847,0.006554201816177426,0.016414926009248324,0.006027318371011619,0.022283425416553343,0.03433563940768059,0.04768783078571534,0.0163923953555215,-0.006035946469106111
2017-12-11,0.0012284007768578447,0.002250081309334086,0.008513670381638886,0.015915924406882286,0.022716335889862074,0.014741814356737784,0.015328145694035435,-0.05026183478088831,0.005291469204128484,0.02265136939842242
2017-12-12,-0.01563079560633126,-0.01243857406866553,-0.02244826231417844,0.0004969670496200948,-0.0055440197441159285,-0.016659912192340687,-0.017810247207014775,-0.05020869558274619,-0.011299555253933394,-0.018565934122535276
2017-12-13,-0.01141245168763609,-0.015232462240490997,0.00427775299525891,-0.00827590930385971,-0.002086957279198436,-0.007709395415964004,-0.009797408117082353,-0.050010420574661305,-0.005524875931969692,0.006201659017467466
2017-12-14,-0.0003784613488961382,0.004610579548935514,0.0006073795934892669,0.004586624529063859,0.004862809165701528,-0.004751524091084216,0.020067563050809173,-0.049645230489165484,0.0065574005461590396,-0.02722778202449309
2017-12-15,0.01233112788895585,-0.003950622422193876,0.025423322152187386,0.010795144949971767,0.003804258435534043,0.0076495168457116165,0.0013236269305083458,-0.039699869846684464,0.006343784669414894,-0.004781135415697319
2017-12-18,0.011852541240614316,0.01878986740679628,0.014504843604654316,-0.0017717369104066581,0.020837645501394792,0.021848887068848126,-0.005305052229693341,0.048641807222345866,0.016946685856615955,0.013616800005259498
2017-12-19,0.0016408240616270428,0.015419515272096496,0.030099707377092166,-0.006299049727450916,-0.011560822401076084,-0.004350711487747643,0.003981425299184822,0.023461486678997966,0.014347927151574173,-0.002017146422739743
2017-12-20,0.010275738762153274,0.006671986624909274,-0.021272008748093627,-0.00908068599299644,0.013924490562156742,-0.00047404599133753336,-0.0036015582480832613,-0.02941388520629334,0.007755174582757103,0.005286355923147803
2017-12-21,0.02111425927340669,-0.0011089110047233515,0.002446085581420553,0.004829789103555615,0.00420698979762938,0.0018001805041478473,-0.0009499383254474926,0.04665569164079942,-0.0024685275433282737,0.002603841653243669
2017-12-22,0.005821913907586926,0.0036389566300934037,7.438108740325024e-05,0.00436790727424574,0.012847427898391673,0.005192854986822755,0.00019005986943085122,-0.005714301263438776,0.013908430046131931,0.019476242481055728
2017-12-26,0.002799851977907071,0.004883822231889145,1.322272523685961e-05,0.0022497854663387665,0.0043010818993904805,0.019305798953077404,0.003982935564077633,-0.014430264829028783,-0.0022775347407989967,0.0010195990460730683
2017-12-27,-0.00937673780858514,-0.016958961007645067,-0.002001926488143421,-0.0030984211160699675,0.012141248404522277,0.06265470463968838,-0.007600264591783091,0.04546237407675741,-0.011630895305333063,-0.011215922181765127
2017-12-28,-0.004062779427326566,0.007960557879859186,-0.011935546559223534,-0.006903568787957672,0.004555816535860661,-0.013802962219675042,-0.001145038293044893,0.048790164169431834,0.02602195941829044,0.0026873282989861914
2017-12-29,0.004380731816635338,-0.004131580642761796,0.016898262112849817,0.008366284433592608,0.020089064496782404,0.004826475957010599,0.0053323302885881895,0.04145671367834613,-0.008383089558246229,0.02787264131390366
2018-01-01,0.001945255580754268,-0.011853414453918791,-0.014865632188699076,-0.01570381254620713,0.007292359519778836,0.005064628359864904,-0.00361526414125682,0.04224230519830075,0.0003237293650802863,-0.020798236033103813
2018-01-02,-0.008723590943543982,-0.0019354844751774372,-0.041772845328584864,0.01151474192920386,0.006769014433155112,-0.0033153057760971867,-0.0059267929919461625,0.04751487560751312,0.0014554866319771672,-0.005457866792735879
2018-01-03,0.020237913739174336,0.016968551846476086,0.0050170151071911835,-0.0014394620660940368,-0.027839227275362366,-0.005432891035824947,0.0015328610014257585,0.04757408972848341,0.00836824967051658,0.0028274068381769603
2018-01-04,0.03118739833893837,-0.0009528347552719656,-0.008490059727868681,0.0014101059915863894,0.00546976910693124,0.021126627968229273,0.0015305149343124748,0.047525141862845274,0.018576385572935457,0.006967879770622778
2018-01-05,-0.0006082262789193442,-0.005736153395524746,0.023051563228027698,0.01283415119441832,-0.006761133289618303,-0.004224326295684109,0.005148261919215308,0.04738270440155241,-0.012823733083485597,0.0120084491112346
2018-01-08,0.017602173180617405,0.003986928174119633,-0.0013553662247633572,0.009087955455160428,0.005155481049985723,0.02196012543620101,0.01021768586644337,0.04716001565673807,0.0132955424812445,0.009327182875138881
2018-01-09,-0.004118313570620245,-0.004946160861579659,-0.020779595431595462,-0.0033947098193283214,0.01925737874546605,-0.008658062743114654,0.018465506486465524,0.019011979488572,-0.003465116083301828,-0.001991371384925287
2018-01-10,-0.006775858787254142,-0.0019212301778939326,-0.017619464372071427,-0.004968954323187066,0.02950982884633146,-0.002389895299339716,-0.004259660112480816,-0.05020359196657908,0.008171007120714604,0.035394223231940296
2018-01-11,-0.00015109734475168891,-0.008045095684831534,0.012281247067698684,0.008593397365821213,-0.01728971751155613,0.004859137475234387,0.0014836797973919443,-0.05077232537342326,0.0006257822482061452,-0.005752995088547102
2018-01-12,0.0042221195905566365,0.02614944915081974,0.007182865641202569,0.01119276168241773,-0.007188654179408299,-0.00768315201730842,-0.008374479016341895,0.04879016416943205,0.0133604597265337,-0.005083675857652935
2018-01-15,-0.00241045651720347,0.03586164810684823,-0.023601139597571565,0.060726500135397134,-0.011991308090426924,-0.012070152573153718,0.00018686349675987144,-0.005970166986503796,-0.006036702799429673,-0.010955392100015232
2018-01-16,0.00018852629054943675,0.014471159980392346,-0.0032323506335605206,-0.013585886164458884,0.05241171633953524,0.0021660971082572674,-0.02229451871797337,-0.05118824685344478,-0.020706622176081345,0.03743547213952904
2018-01-17,0.020265290188004898,0.027018695285369484,0.011820706641354754,0.006694947124347105,-0.019007642882980503,0.010418106195887095,0.01648545150627811,-0.0126851595273158,0.024116420892085884,0.013275918879464913
2018-01-18,0.005489761958879681,0.008413162475953893,-0.009557322346776536,0.020479258521338143,-0.0010751863411945781,-0.012150608361740086,0.027251663247470793,-0.04126535520142593,-0.04704327681679963,0.010073873540107829
2018-01-19,0.007795812196893423,0.021294123639454078,0.0019673420522575958,0.002343308822306883,0.011004237591013778,-0.008008399346883879,0.0041974694350326485,-0.036121308413994295,-0.029459877520743572,0.01398576603435917
2018-01-22,0.019781896196061705,-0.005956619512768865,-0.012923458565762718,-0.015504186535965199,-0.022752710951134642,0.00705424218554033,-0.0032834761349546226,-0.049480057263369695,-0.023319745482326428,0.05172573559242205
2018-01-23,0.008435564605849752,0.030262886650312033,-0.021146215529784018,0.006734749212005416,-0.0197870777358432,0.005538741983047911,0.010722501640730811,-0.03941396854087674,0.01425928081561742,-0.00463142472021902
2018-01-24,-0.006757022757124853,-0.026713007168108212,-0.02495487166213511,0.013989189762057038,-0.004132237284910495,0.01235113050865779,0.017382392679377592,-0.03580945269671078,-0.012209749782213924,0.02313457540165689
2018-01-25,0.01086002794723956,0.022564197455545307,0.004359133150128126,-0.0015185236587316074,-0.006390819003323078,-0.011488466549016989,-0.0007108583914056146,-0.010471299867295366,0.01859418007056324,-0.017012156489440496
2018-01-29,0.010848111439317673,-0.008768933634075814,0.03462258752321337,0.030601732568316536,-0.002567807541568559,0.013872460866712627,-0.0201120084829374,-0.02937460867990436,0.0185835777737129,0.024621886548446614
2018-01-30,-0.0014326399710873,-0.012378832989755974,-0.028232645316514603,-0.015416043693682659,-0.012450641878787768,0.006780261588220545,-0.0016338389765039696,-0.02747425555224835,0.021950316297993683,-0.014484564523048563
2018-01-31,-0.009415471468230366,-0.0008496177231556403,0.008736742570584034,0.00965645183976417,-0.008496783144775682,-0.020566496975250405,-0.013904358658419911,0.030180617149991238,-0.0020928929799915023,-0.012928737833528898
2018-02-01,0.027229146467433508,-0.01930976109937227,0.04089092794782481,0.0057341798619980865,-0.013048331136875042,-0.0451496184566359,0.014267664747793063,-0.016349138001529526,-0.007440991951664396,0.008398772764050667
2018-02-02,-0.02797068501727675,-0.03258764799884411,-0.008435560081716491,-0.03291096219398514,-0.0004988775359140897,-0.005608336726310046,0.00018160355992901455,-0.05071509257901634,-0.04516789665878177,0.00478367156413981
2018-02-05,-0.03728257348475096,-0.016245844665579472,-0.009893539923083228,-0.04320268326131406,-0.0061733740731538,0.011275093514131612,0.01406442224081947,-0.02635584470536243,-0.004767589483472898,-0.016126675043002782
2018-02-06,-0.007803624833001359,0.0030284699100617913,0.0014986250291945094,-0.01924227756188436,-0.013818891961798157,-0.010187151430394935,-0.02080581608727415,-0.02402517958698999,-0.033495539154326695,-0.034738635537994354
2018-02-07,-0.014366779787012524,0.0055786047426831,0.015513976456951684,-0.0018187164878319363,-0.018151183264074378,-0.0041768879395095585,0.006014781643731731,0.047486666265987874,0.0195742006357186,-0.014179630416940736
2018-02-08,0.010182285910596438,0.003901565573447763,0.006673398609379354,0.014706351810938597,0.001554001866734099,0.06106342720258775,-0.0038234001970275018,0.04809979479441138,-0.005553641486945571,0.0064595240837609525
2018-02-09,-0.013561936142111645,-0.021496437799546606,-0.016089089853408674,-0.021619598768992256,-0.01670184961793147,-0.0023997268972351794,-0.010083502799326268,0.04852704089466038,0.0550193755911992,-0.000840915638446833
2018-02-12,0.015860020848222328,-0.0015313938674281365,0.0055149031900942735,0.018108640708065036,0.013764482495136345,0.01100834601032117,-0.005543251444762005,-0.005277057100843893,0.01341643161005622,-0.0014817312022314846
2018-02-14,0.007891769394080345,-0.02262960794893894,0.004512872183751449,0.004724483500821705,0.015453604240556425,-0.024658665954479853,-0.012492005458752639,-0.048790164169431945,0.004702075951571523,-0.018881001774679267
2018-02-15,-0.008002845536890542,0.029959004021620935,0.011100373789660053,0.00850835378417954,-0.003242600332432325,0.0016513844959247406,0.005985801636014505,-0.0396652563924314,0.013815480783849695,0.004813590101824574
2018-02-16,-0.016388607587268563,-0.023396480469527723,-0.036372806286292754,-0.00768179360487101,-0.005141399500418652,-0.000868809785319327,-0.0061734364991224335,0.008633147144702875,-0.0011174077306009386,0.0024578004828448847
2018-02-19,-0.025078489500426862,-0.004057433781105294,-0.00877110753550365,-0.000798997163361694,-0.0036147728490429055,-0.024371064987693154,-0.008858789439704617,0.002861232281032195,-0.0023986579022865734,-0.003227103617658367
2018-02-20,-0.003789494500425398,-0.007849333864454982,-0.006410432666632691,-0.0012686857016380915,0.00515997016910911,-0.003390136175802117,-0.003223668289001771,-0.014388737452099556,0.009877410239904972,0.00720819023265729
2018-02-21,-0.006062037682739438,0.006127758981156557,0.01655646522753457,0.00717716298078753,0.002570034825040338,-0.0622177131691708,0.0186288198334932,0.005780362915499549,0.0025332502464336074,0.03258988444716663
2018-02-22,0.007146216523547345,-0.002666459112619249,-0.01833763476262045,-0.00304606374298247,0.0015388564206307272,0.029424911491579334,-0.004109850731662878,-0.05023212548633336,-0.006504345926415605,0.0025933539360229476
2018-02-23,0.00747969712986757,0.013726623263717465,-0.005377590959348489,0.002717206518862241,0.007998000602589931,0.05077141106973624,0.007274115819513383,0.0030257209165371114,0.04314302953518781,0.00835786778373981
2018-02-26,0.03216513421737271,0.013235034680469864,0.017123289959030112,0.010388783123701822,-0.01159235620531667,-0.02434377499486639,-0.009335392666658612,-0.04321660149978238,0.01302456697640493,-0.014441511729928982
2018-02-27,-0.004585539378844411,-0.01509578882257042,-0.0011519932964115186,-0.007952328190494922,0.0005142710321620995,-0.020259607313955826,-0.0005629046025360575,-0.028801990903706078,-0.008765357617008786,0.0035067248092100407
2018-02-28,-0.015021458923006784,-0.028015681808473723,0.010371499978170178,-0.010969634515795407,0.0035925109204910976,-0.01749801623102349,-0.00508045123241884,-0.04992717395650715,-0.008996020110897479,-0.0024023442626280637
2018-03-01,-0.002240493086020713,-0.02685376503371239,0.011040324100052097,0.0030086832803982886,-0.001025115415245297,9.33924819730433e-05,-0.003969384287498969,-0.031198370855861395,-0.03380120866092321,0.0008727512801309357
2018-03-05,-0.011086164232220364,-0.005260574354158403,-0.007017483812942267,-0.013624907267948195,-0.005313235569232277,0.0242643021772478,-0.014306395651237858,-0.05055227916283121,-0.006197874428967082,0.02218677981460937
2018-03-06,-0.013389774753280093,-0.027742420885129068,-0.002176726250479544,-0.003806969103519088,-0.013843446548307308,-0.031104979183153306,-0.01451404288425407,-0.03390155167568134,0.003342089527608973,-0.020509285794070065
2018-03-07,-0.015785461480423254,-0.028708460613853654,0.0014432010298962123,-0.011877528865268895,-0.005591487571654393,-0.013060946598539782,0.013168277036620197,0.015209418663528708,-0.01908791612817418,-0.005057463108908498
2018-03-08,0.01609708504168609,0.03512740157254516,0.006651002070105264,0.020784345994445702,-0.000525808442576306,-0.019722607634162923,-0.004048198299534062,-0.03846628082779605,0.016383276821353796,-0.007792591742767781
2018-03-09,0.005205310280990867,-0.014415580764029079,0.009052485048049546,0.010974995090234892,-0.0005260850625499267,-0.015273451400659785,0.001544103761726248,0.04598511324182344,-0.0017539668053947665,0.009986750882903137
2018-03-12,0.015035564247082727,0.026798603787737577,0.012546194961268405,0.021460576376506203,0.019627204087239274,0.01147690266911618,0.040999413688933194,0.04754094476900019,0.017559574803134522,0.005931420141853205
2018-03-13,-0.005587889616427185,0.012231557454355986,0.018628662813866232,0.005608419257220078,0.020092622139001662,0.020561562262061833,-0.0024094164190643637,,0.0004703300235639416,-0.05569763809810794
2018-03-14,0.0003837298588913137,0.00557013235714535,-9.359401005155937e-05,-0.012819307298004871,-0.00931499664517225,-0.00613381259913517,-0.0052093141059588646,,0.0050031373906080775,3.463983234668477e-05
2018-03-15,-0.006273232418673889,-0.015144322361664329,-0.0052518098820338805,-0.008000695792067108,-0.0015325673497782273,-0.00704262232638431,-0.009370383405138584,,-0.006728763358077837,-0.005975767357123961
2018-03-16,-0.020122344835409943,-0.01117516425138871,-0.021714750434747725,-0.02131852979437162,0.007977637149615002,-0.026288909714582795,-0.019200285674986613,,-0.011210348710395895,-0.015451373176459808
2018-03-19,0.008042886206947994,-0.011980232716329507,-0.024372986976465564,-0.00947874395454377,-0.024299621351553672,-0.01079255004598718,-0.005195816557706152,,-0.0198851965988653,0.0018738846150186171
2018-03-20,0.01084326902500456,-0.008694965699414657,0.034341247889231714,0.014295749189687405,0.017003415233417994,0.022059718064732257,0.0001929198424040349,,0.013833259032039701,0.011885986645373577
2018-03-21,0.01217910822338464,-0.009635311983672143,-0.013475221339003099,0.009840041806367465,0.005604158337111177,-0.008388896963141133,-0.0005788712173222345,,-0.005124931140255351,-0.002831377730450062
2018-03-22,-0.01005535030573135,-0.020788590376493853,0.0017728554303452322,-0.004576288518038433,-0.02330069437457329,0.007700699521635256,-0.0028993931590025014,,0.004325889947122661,-0.008930985330918408
2018-03-23,-0.022113492009834743,-0.027560799578871358,-0.0048063089380253185,-0.011086064388647714,-0.01326140530580762,-0.0118719241613101,-0.008944255622232333,,-0.03679998441160596,-0.004672988413308727
2018-03-26,0.023000273245052633,0.021896065011478467,-0.0008266219339011446,0.02240579951353308,-0.03813224900902058,0.0015910902322419035,0.008169662245005795,,0.006942176641028607,-0.00040815240622337737
2018-03-27,0.007792895346739529,0.007956898138202545,0.019577104689854227,-0.0038321564429390875,0.000182465104055152,0.0037687240877762825,0.0030947800329234965,,0.007875348332106449,0.010839162028502304
2018-03-28,0.002558767078068839,-0.01974274884940856,-0.001811723877617766,0.001342925861297152,0.025577763246085097,-0.019996667106629555,-0.013219477113732756,,-0.01780756042337839,0.0005090532597180956
2018-04-02,0.018928725042788478,-0.06110749390402012,-0.002961453875773345,0.006796526919858993,0.029784962804422475,0.025426366018132772,0.01070569835598872,,0.008778524283045422,0.02101209485324835
