,A,B,C,D,Return,Beta,Risk,SharpeRatio,TreynorRatio,InformationRatio,DownRisk,SortioRatio,Efficient
462,LT,TCS,HDFC,ICICIBANK,0.04419243189489185,1.0051168535269492,0.013173651731268263,-1.8831200802300139,-0.024681277622655057,-7.557467696667745,0.006346676643744413,-3.9087493341195625,3.354607575513713
463,LT,TCS,HDFC,EICHERMOT,-0.036306206790156365,0.6931710058266938,0.01177175439349548,-8.945668017703772,-0.15191952044296117,-15.295773261354391,0.005074579811362214,-20.75170963995305,-3.0841797727463183
464,LT,TCS,HDFC,WIPRO,0.06084731077584557,0.5192307938500896,0.011408482468980182,-0.7146164484471714,-0.01570147479833072,-7.266923427430067,0.004765347797575062,-1.71082774447294,5.333514859780013
465,LT,TCS,HDFC,SUNPHARMA,0.09516333306599332,0.7830739614774793,0.013572337290966281,1.9276954665286412,0.03341106249610083,-3.5799689613851533,0.0062444051497572905,4.1898839742982155,7.011565585636737
466,LT,TCS,HDFC,ITC,0.04824584152404115,0.7171353696259275,0.011597854920801665,-1.7894825049703493,-0.028940363779274548,-8.234801903390265,0.004828275172106146,-4.2984622326124935,4.159893519404906
467,LT,TCS,HDFC,VIDEOIND,-0.6165606202212026,0.5454612868916993,0.01736506355117812,-39.47930384479884,-1.2568456033385187,-43.78403207575492,0.008173924852109802,-83.87165683866668,-35.50580845293667
468,LT,TCS,HDFC,HINDZINC,-0.008391451487839163,0.8509872769860858,0.012351295512511443,-6.265857003376225,-0.09094313579156434,-12.318005883255402,0.005290737671170206,-14.627724203668887,-0.6793984873359161
469,LT,TCS,WIPRO,ICICIBANK,0.06529335224474808,0.7824306159632703,0.012982250860783867,-0.28551657143283066,-0.004737350098051282,-6.04352264470242,0.006382815245257118,-0.5807230215548265,5.0294323338014495
470,LT,TCS,WIPRO,EICHERMOT,-0.015205286440300135,0.47048476826301494,0.011898481125851184,-7.076977771335191,-0.17897558458943966,-13.359450173522182,0.005105269325425809,-16.49379906774594,-1.2779182720443565
471,LT,TCS,WIPRO,HDFC,0.05381367065922683,0.5934595397046494,0.011273688308678947,-1.3470595358825133,-0.02558949401728558,-7.977709351130271,0.004653387977071733,-3.2634995009226757,4.773386418515656
472,LT,TCS,WIPRO,SUNPHARMA,0.11626425341584956,0.5603877239138004,0.013945741833361287,3.3891530461852555,0.08434205711315654,-1.9710407817457831,0.006458715622881435,7.317902842541238,8.336899879913155
473,LT,TCS,WIPRO,ITC,0.06934676187389738,0.49444913206224855,0.011637107039712703,0.029797944859836313,0.000701309500637806,-6.393781304347477,0.004760301497722202,0.07284451921024272,5.959106643708368
474,LT,TCS,WIPRO,VIDEOIND,-0.5954596998713464,0.32277504932802037,0.017214125997038938,-38.599676799486794,-2.058584457673148,-42.942149912206034,0.008046123656831146,-82.58134329158877,-34.59134085423643
475,LT,TCS,WIPRO,HINDZINC,0.012709468862017067,0.6283010394224069,0.012530848376620008,-4.492156432361716,-0.089591656874753,-10.457584873789076,0.005389079323805501,-10.445296451534388,1.0142544606740536
476,LT,TCS,SUNPHARMA,ICICIBANK,0.09103036896235889,0.9803129916838125,0.014531098206323386,1.516084238751624,0.022472790985375923,-3.6281848481212218,0.00681265557546457,3.233741779299709,6.264520937773712
477,LT,TCS,SUNPHARMA,EICHERMOT,0.01053173027731067,0.6683671439835572,0.013219805866067476,-4.422778240092418,-0.08747926981301124,-10.077315081134508,0.005887690377549905,-9.930595186464313,0.7966630057967384
478,LT,TCS,SUNPHARMA,HDFC,0.07955068737683763,0.7913419154251916,0.012682283704381396,0.8319233052003587,0.013332653270576079,-5.0622737529586574,0.005538019237599122,1.905137364855313,6.272583805182891
479,LT,TCS,SUNPHARMA,WIPRO,0.1076852478433126,0.494426932006953,0.013197466418415729,2.931263214985813,0.07824259832748871,-2.7328451018040045,0.005857218782647489,6.60471279610059,8.159539447135757
480,LT,TCS,SUNPHARMA,ITC,0.09508377859150818,0.6923315077827907,0.013055717436600126,1.997881672774677,0.037675273042306195,-3.7277231945262193,0.005606858844921539,4.652119718536126,7.282922524422312
481,LT,TCS,SUNPHARMA,VIDEOIND,-0.5697226831537355,0.5206574250485626,0.018365670862889913,-34.77807524278098,-1.2267618830062028,-38.84827120018257,0.008895296036182235,-71.80454484658934,-31.02106573764915
482,LT,TCS,SUNPHARMA,HINDZINC,0.03844648557962787,0.826183415142949,0.014202290878735424,-2.1513088755363268,-0.036981515073242745,-7.414676591305769,0.00615365281818722,-4.965102082143915,2.7070622555120596
483,LT,TCS,ITC,ICICIBANK,0.055842250305894764,0.9308590477951486,0.013464982940750185,-0.9771827971860895,-0.014135061291256664,-6.528759032375746,0.0067217339671041,-1.9574933727664243,4.147220278823731
484,LT,TCS,ITC,EICHERMOT,-0.024656388379153453,0.6189132000948931,0.011902344074089034,-7.868734746379916,-0.1513239471460519,-14.149168149732366,0.005039857225782126,-18.583143169223234,-2.0715573525411273
485,LT,TCS,ITC,HDFC,0.04436256872037351,0.7418879715365276,0.011514367036894175,-2.1397121700813932,-0.033209099250658826,-8.631765016893027,0.004795480917047348,-5.13763514146067,3.852801337514045
486,LT,TCS,ITC,WIPRO,0.07249712918684847,0.444972988118289,0.01168546507049961,0.29927171625176485,0.007859194333654278,-6.097724796092168,0.004827565093697744,0.724408499724608,6.20404312104532
487,LT,TCS,ITC,SUNPHARMA,0.10681315147699624,0.7088161557456787,0.013852443353503824,2.7297098794799846,0.05334690973178593,-2.6665857337552925,0.006283595000190725,6.0177575855618475,7.710780600303196
488,LT,TCS,ITC,VIDEOIND,-0.6049108018101996,0.47120348115989863,0.017379503159910832,-38.77618339313085,-1.430190626247759,-43.07733507815327,0.00798266798788868,-84.42175007562113,-34.80598934528478
489,LT,TCS,ITC,HINDZINC,0.003258366923163748,0.7767294712542852,0.012475124564641808,-5.2698177670439845,-0.08463903522377587,-11.261892548643504,0.005167835589447781,-12.721308938518533,0.2611891293173075
490,LT,TCS,VIDEOIND,ICICIBANK,-0.4427625960030381,0.8021034857444775,0.01672027272765842,-30.607311515708005,-0.6380256476856503,-35.07804476980436,0.007817349072607517,-65.4649794002786,-26.480584570287956
491,LT,TCS,VIDEOIND,EICHERMOT,-0.5232612346880863,0.49015763804422213,0.015521738081129399,-38.15688884791386,-1.2083076723057251,-42.97283657943645,0.007110580484025815,-83.292951400891,-33.711510396135516
492,LT,TCS,VIDEOIND,HDFC,-0.4542422775885593,0.6131324094858566,0.014987878803918993,-34.91102940142158,-0.8533919745448216,-39.89851831022947,0.006729478463930483,-77.75376359298866,-30.307309228426984
493,LT,TCS,VIDEOIND,WIPRO,-0.42610771712208434,0.31621742606761793,0.014915583693245962,-33.19398873718082,-1.565719268792649,-38.20565176280896,0.006538782108192584,-75.71864437901256,-28.567954555813554
494,LT,TCS,VIDEOIND,SUNPHARMA,-0.3917916948319366,0.5800605936950076,0.01684508725800638,-27.354663574860666,-0.7943854484178563,-31.792270703643787,0.008056559507843508,-57.19459955373386,-23.258513822522357
495,LT,TCS,VIDEOIND,ITC,-0.4387091863738888,0.5141220018434558,0.015068769010556511,-33.6928110065401,-0.9875266659536588,-38.65352672583575,0.006475701936762598,-78.40218579110639,-29.113803925625813
496,LT,TCS,VIDEOIND,HINDZINC,-0.4953464793857691,0.6479739092036141,0.016275603160302556,-34.674381884798805,-0.870940127943382,-39.267261089633955,0.00746256209039394,-75.6236896323067,-30.434907665600814
497,LT,TCS,HINDZINC,ICICIBANK,0.013364280546984533,1.0312479783152673,0.014151981340976942,-3.931302487795311,-0.053949894325035795,-9.213381194658739,0.006940594440850638,-8.01598766894623,0.9443398931207161
498,LT,TCS,HINDZINC,EICHERMOT,-0.06713435813806368,0.7193021306150119,0.012542243069708317,-10.854067919226638,-0.189258939107642,-16.814076737875798,0.0055359434572059074,-24.59099504726033,-5.352659629138008
499,LT,TCS,HINDZINC,HDFC,0.0018845989614632783,0.8422769020566463,0.011908849335427829,-5.6357586823165216,-0.07968329758854406,-11.912761371293556,0.005054895981006948,-13.277306059454693,0.15825197786798378
500,LT,TCS,HINDZINC,WIPRO,0.03001915942793825,0.5453619186384078,0.012220710980059982,-3.189735902900015,-0.071477012310255,-9.306555081675484,0.005195931703560452,-7.502184939295985,2.4564167728800106
501,LT,TCS,HINDZINC,SUNPHARMA,0.064335181718086,0.8092050862657975,0.01464033051000154,-0.3186279352591963,-0.005764692240678486,-5.424515350166676,0.006578390799439611,-0.7091123686831415,4.394380418811955
502,LT,TCS,HINDZINC,ITC,0.01741769017613383,0.7432664944142455,0.012117116615082659,-4.256978905332941,-0.06939948216624138,-10.426093363475252,0.004891123411366113,-10.546106790926178,1.4374451224190856
503,LT,TCS,HINDZINC,VIDEOIND,-0.6473887715691099,0.5715924116800174,0.018195339265418376,-39.372102994015684,-1.2533209974980404,-43.48040118019869,0.008536249751852342,-83.9231269461927,-35.5799230850024
504,ICICIBANK,LT,EICHERMOT,HDFC,0.04122014165756797,1.0958755066302956,0.009490389766983126,-2.9271567369211327,-0.025349465495266194,-10.803743593360174,0.005371082514151575,-5.17211535463074,4.343356033802953
505,ICICIBANK,LT,EICHERMOT,WIPRO,0.06935470212404293,0.7989605232120571,0.008696836565013818,0.040785189119207456,0.00044395450555794657,-8.554510208499213,0.005149501725502795,0.06888086322726578,7.974704549818425
506,ICICIBANK,LT,EICHERMOT,SUNPHARMA,0.1036707244141907,1.0628036908394467,0.011044543568154696,3.139172225655263,0.03262194581466527,-3.6290458396560843,0.006657168475190226,5.208028690185731,9.386601064539224
507,ICICIBANK,LT,EICHERMOT,ITC,0.05675323287223852,0.9968650989878949,0.009091362167650587,-1.347077247823065,-0.012285280265299169,-9.569374184478976,0.005529123567033271,-2.21495630894946,6.2425444972570965
508,ICICIBANK,LT,EICHERMOT,VIDEOIND,-0.6080532288730052,0.8251910162536668,0.016162034400978006,-41.89158444261416,-0.820480610594622,-46.51673728207226,0.008686683383698126,-77.94151104247656,-37.62231992503433
509,ICICIBANK,LT,EICHERMOT,HINDZINC,0.00011593986035820635,1.1307170063480532,0.010923119344130334,-6.306262704770085,-0.06092068992764239,-13.149718035254198,0.006280409036993411,-10.968084997950758,0.01061417134662252
510,ICICIBANK,LT,EICHERMOT,TCS,-0.06763449709056701,0.49014763782370574,0.01940130638713501,-7.042541072449081,-0.2787619209943253,-10.895471272586056,0.005255613269172217,-25.99782177505758,-3.4860795320162246
511,ICICIBANK,LT,HDFC,EICHERMOT,0.023965402382686227,1.065131813769887,0.009775014872031081,-4.607112951425757,-0.0422807741118163,-12.254352396041629,0.005592049503417656,-8.053325992516747,2.451699838458315
512,ICICIBANK,LT,HDFC,WIPRO,0.12111891994868816,0.891191601793283,0.00822884511745363,6.333685858072884,0.058482283544652874,-2.7504417727354604,0.004809965893880484,10.83561112460212,14.718823628335311
513,ICICIBANK,LT,HDFC,SUNPHARMA,0.15543494223883592,1.1550347694206726,0.010705873444060725,8.073600224257017,0.07483319509263676,1.0912760176718173,0.0064055980154487414,13.493656959174755,14.51866053255713
514,ICICIBANK,LT,HDFC,ITC,0.10851745069688373,1.0890961775691208,0.008951226207351299,4.41475277034442,0.03628462895268559,-3.9362683712855393,0.005467284694909658,7.22798480453682,12.12319387122208
515,ICICIBANK,LT,HDFC,VIDEOIND,-0.55628901104836,0.9174220948348927,0.015858128663548222,-39.43018904151411,-0.6815717809378599,-44.14397847323495,0.008534564550606284,-73.26548499817021,-35.0791081880333
516,ICICIBANK,LT,HDFC,HINDZINC,0.051880157685003425,1.222948084929279,0.010506383689446114,-1.6294705029851353,-0.013998829979758782,-8.744371453746405,0.006012627258200704,-2.847314756065511,4.937965261740645
517,ICICIBANK,LT,HDFC,TCS,-0.015870279265921786,0.5823787164049317,0.019191785011197695,-4.422219153476507,-0.1457303930848169,-8.317212727940161,0.0048971950872974,-17.330385609113826,-0.8269308590452669
518,ICICIBANK,LT,WIPRO,EICHERMOT,0.04506632273254246,0.8424455762062082,0.009120491311214143,-2.6241653492975514,-0.02840976075301892,-10.820201807244871,0.00537559805671354,-4.45228177682797,4.9412165633150655
519,ICICIBANK,LT,WIPRO,HDFC,0.11408527983206943,0.9654203476478427,0.008353374747204928,5.397253349271218,0.04670015495521255,-3.5514508048331,0.00481109892835068,9.371098059612205,13.657387976068332
520,ICICIBANK,LT,WIPRO,SUNPHARMA,0.17653586258869214,0.9323485318569937,0.01046536651777189,10.275403389463598,0.11533869461295648,3.1326168301814135,0.006391647256201449,16.824436374262714,16.86857906876989
521,ICICIBANK,LT,WIPRO,ITC,0.12961837104673998,0.8664099400054418,0.008103657600922399,7.480371707689142,0.06996499953169887,-1.7440900085356683,0.005164982293290696,11.736414106488448,15.995045377038903
522,ICICIBANK,LT,WIPRO,VIDEOIND,-0.5351880906985038,0.6947358572712137,0.015195188081204314,-39.76180403096518,-0.8696659088126475,-44.68124819326333,0.008423587253551912,-71.7257472989005,-35.22089281412085
523,ICICIBANK,LT,WIPRO,HINDZINC,0.07298107803485966,1.0002618473656,0.00997419434532742,0.39913780472150706,0.00398003587295133,-7.095390245669013,0.005759173083272156,0.69125861947489,7.3169897746226376
524,ICICIBANK,LT,WIPRO,TCS,0.005230641083934451,0.35969247884125266,0.019534697345199522,-3.264414993956193,-0.1772885524921127,-7.091035800009913,0.005366505829392762,-11.882845364072077,0.26776156249074595
525,ICICIBANK,LT,SUNPHARMA,EICHERMOT,0.07080333945015327,1.0403279519267503,0.01053603345648004,0.17115923725964863,0.0017334336223624187,-6.923719457827236,0.006214566022031171,0.2901794660737805,6.72011338447361
526,ICICIBANK,LT,SUNPHARMA,HDFC,0.13982229654968023,1.1633027233683848,0.009907490436446224,7.148358810335011,0.06088036684433414,-0.3966274584497261,0.005800756898233625,12.20914749439787,14.112786426250027
527,ICICIBANK,LT,SUNPHARMA,WIPRO,0.1679568570161552,0.8663877399501463,0.009539473738059615,10.373408401068003,0.11421774853583383,2.537349373737652,0.005775436574841578,17.134091203983072,17.606511808513936
528,ICICIBANK,LT,SUNPHARMA,ITC,0.1553553877643508,1.064292315725984,0.009763912599335364,8.844342561016887,0.08113878723764469,1.18840765371433,0.005957131495964311,14.49613590414324,15.911181730050096
529,ICICIBANK,LT,SUNPHARMA,VIDEOIND,-0.509451073980893,0.8926182329917559,0.01632484910892301,-35.43377767974083,-0.6480386044122354,-40.01280189015415,0.009180098909834103,-63.01142064615799,-31.207092364635198
530,ICICIBANK,LT,SUNPHARMA,HINDZINC,0.09871809475247047,1.1981442230861423,0.011781455054813539,2.5224468976205587,0.024803436998530548,-3.8224297711200776,0.0065413836494309634,4.543090016598498,8.37910888707565
531,ICICIBANK,LT,SUNPHARMA,TCS,0.030967657801545256,0.5575748545617949,0.020641237733406627,-1.8425417452995876,-0.06821028941189403,-5.464024151857085,0.0058845304014061555,-6.463105737267772,1.5002810491071437
532,ICICIBANK,LT,ITC,EICHERMOT,0.035615220793689145,0.9908740080380866,0.009450695594007665,-3.532520847193397,-0.03369225444959662,-11.44219041146338,0.005674682251261803,-5.883109877894491,3.7685290399440476
533,ICICIBANK,LT,ITC,HDFC,0.10463417789321611,1.113848779479721,0.009016862755038999,3.9519485725012546,0.031991935125934096,-4.338282889581097,0.0054126066838988745,6.583552061748492,11.6042775337511
534,ICICIBANK,LT,ITC,WIPRO,0.13276873835969108,0.8169337960614824,0.008048829240381708,7.922734655589103,0.07805863665712741,-1.3645637910055748,0.00508507947537246,12.540362184805437,16.495410002435914
535,ICICIBANK,LT,ITC,SUNPHARMA,0.16708476064983885,1.080776963688872,0.010628768133112506,9.228234111558882,0.09075393346195981,2.1952573484076217,0.006488530433412427,15.116637219539776,15.72004945044465
536,ICICIBANK,LT,ITC,VIDEOIND,-0.544639192637357,0.843164289103092,0.015577390062635343,-39.392940034881754,-0.7277812883775117,-44.19168225039617,0.008410888059423555,-72.95771722343112,-34.963443198598085
537,ICICIBANK,LT,ITC,HINDZINC,0.06352997609600634,1.1486902791974785,0.010204482779678172,-0.5360412695180398,-0.004761965869350999,-7.861437462058861,0.0060724501410288085,-0.900793547407689,6.225692910425975
538,ICICIBANK,LT,ITC,TCS,-0.004220460854918867,0.508120910673131,0.019558819842758732,-3.7436032155093093,-0.14410046765822013,-7.565504531747378,0.004990939436548863,-14.670677091114813,-0.21578300167642323
539,ICICIBANK,LT,VIDEOIND,EICHERMOT,-0.46298962551524364,0.8621184459874155,0.013849716832963238,-38.41158862173076,-0.6170725472715488,-43.808946575157535,0.007524791880647196,-70.69825105508274,-33.429537303845656
540,ICICIBANK,LT,VIDEOIND,HDFC,-0.3939706684157167,0.9850932174290499,0.013289098060641576,-34.83838152921006,-0.4699765060041758,-40.46343440789233,0.007123348184305721,-64.99340709411642,-29.646155564352608
541,ICICIBANK,LT,VIDEOIND,WIPRO,-0.3658361079492417,0.6881782340108114,0.012407604348893105,-35.04593600198365,-0.6318655349137509,-41.07061870455318,0.006949678838737406,-62.56923780786412,-29.484830242985492
542,ICICIBANK,LT,VIDEOIND,SUNPHARMA,-0.33152008565909397,0.952021401638201,0.014424906947248343,-27.765869625626674,-0.42070491794606163,-32.948009071965515,0.008324853585062365,-48.111366952779086,-22.982476550556456
543,ICICIBANK,LT,VIDEOIND,ITC,-0.37843757720104615,0.8860828097866491,0.012907191808877389,-34.66575718610649,-0.5049613560484038,-40.457247729362344,0.007013966203008014,-63.792377130240205,-29.31990031640825
544,ICICIBANK,LT,VIDEOIND,HINDZINC,-0.43507487021292646,1.0199347171468074,0.014718642759118742,-34.247374466686715,-0.49422268086239773,-39.32609541429524,0.007995898033697418,-63.04168313410008,-29.559442221218497
545,ICICIBANK,LT,VIDEOIND,TCS,-0.5028253071638517,0.37936534862245996,0.021894839018741483,-26.116899360364435,-1.5073208695529166,-29.531031761023645,0.006720142445112424,-85.0912479659924,-22.96547175950664
546,ICICIBANK,LT,HINDZINC,EICHERMOT,-0.006862748965221092,1.0912629385582053,0.010682661331718255,-7.101484041244893,-0.06951830423697172,-14.098979981620209,0.006179965569569109,-12.275594113141725,-0.6424194076849249
547,ICICIBANK,LT,HINDZINC,HDFC,0.06215620813430587,1.2142377099998396,0.00998525900178672,-0.6853895191371138,-0.005636286708386812,-8.171612889780487,0.005768926025299313,-1.1863199208450685,6.224796785259541
548,ICICIBANK,LT,HINDZINC,WIPRO,0.09029076860078084,0.9173227265816011,0.00931347809580633,2.286016929633155,0.023209681809716828,-5.740187516454726,0.005450071952876315,3.906511470833788,9.694634772527884
549,ICICIBANK,LT,HINDZINC,SUNPHARMA,0.1246067908909286,1.1811658942089909,0.012024198175490377,4.6245737203729025,0.04707788394801869,-1.5922133127511826,0.00684159686929583,8.12775028304933,10.363002095634275
550,ICICIBANK,LT,HINDZINC,ITC,0.07768929934897642,1.1152273023574388,0.009605904672419717,0.9045789694254367,0.007791505221050828,-6.8772887307328805,0.005830668387277794,1.4902750031087346,8.087660870926232
551,ICICIBANK,LT,HINDZINC,VIDEOIND,-0.5871171623962673,0.9435532196232107,0.0167582773941048,-39.15182610756135,-0.6953684739248464,-43.612420567431,0.009009785224855396,-72.8227306225047,-35.034457813832496
552,ICICIBANK,LT,HINDZINC,TCS,-0.046698430613829105,0.6085098411932497,0.019778967405909113,-5.84956879898914,-0.19013403363691167,-9.628930874219122,0.0051995817080664804,-22.251488121503684,-2.3610145896634425
553,ICICIBANK,LT,TCS,EICHERMOT,-0.057675576678415004,0.6108359121649447,0.015606694547473843,-8.116746072852383,-0.20738069611763207,-12.90647775329989,0.005328237777423612,-23.774385072519614,-3.6955664444493523
554,ICICIBANK,LT,TCS,HDFC,0.011343380421111958,0.7338106836065792,0.015165731741908325,-3.8017697108252446,-0.07857151833155882,-8.730768889581437,0.00477601317885783,-12.072123216518523,0.7479612994713702
555,ICICIBANK,LT,TCS,WIPRO,0.03947794088758693,0.43689570018834056,0.01553107304792035,-1.9008383401020803,-0.06757232698716528,-6.713891441485331,0.005238100116439402,-5.636024217971743,2.5418682125684247
556,ICICIBANK,LT,TCS,SUNPHARMA,0.07379396317773468,0.7007388678157302,0.01744112559356402,0.2748654696634775,0.006841297661535333,-4.011089522179892,0.006381419980434344,0.7512376857240443,4.231032153392985
557,ICICIBANK,LT,TCS,ITC,0.02687647163578251,0.6348002759641783,0.01558983250920128,-2.701987230418015,-0.06635713618781496,-7.496899507825968,0.004950024781808521,-8.509761106453979,1.7239743672627488
558,ICICIBANK,LT,TCS,VIDEOIND,-0.6379299901094613,0.4631261932299502,0.020394580173477454,-34.662639980635774,-1.5264305937419917,-38.32792157335596,0.008249569562387383,-85.69295461578959,-31.279388184664388
559,ICICIBANK,LT,TCS,HINDZINC,-0.029760821376097802,0.7686521833243366,0.01623456374198595,-6.083367742163705,-0.128485709816068,-10.687857304625984,0.005466611065110544,-18.066187661752135,-1.833176539208759
560,ICICIBANK,EICHERMOT,LT,HDFC,0.06144925033484449,1.1484733039659474,0.009517708671385777,-0.7933369181446198,-0.006574597458278751,-8.647315420957838,0.005420528407998964,-1.3929914386230369,6.456307127742489
561,ICICIBANK,EICHERMOT,LT,WIPRO,0.08958381080131947,0.8515583205477089,0.008685131291122637,2.3700057156716636,0.024171933154361384,-6.236873880668953,0.005257769888062905,3.914931851249781,10.314617914053422
562,ICICIBANK,EICHERMOT,LT,SUNPHARMA,0.12389983309146721,1.1154014881750984,0.011071210323837077,4.958792352924964,0.04921979544898088,-1.7931233920191034,0.006636226617072576,8.272748394430968,11.191173274407257
563,ICICIBANK,EICHERMOT,LT,ITC,0.07698234154951504,1.0494628963235466,0.009100478033380967,0.8771343131905207,0.007606120785669111,-7.336926423719076,0.005617317161358021,1.4210238304552585,8.459153603485477
564,ICICIBANK,EICHERMOT,LT,VIDEOIND,-0.5878241201957287,0.8777888135893185,0.01619429161847481,-40.55899051777042,-0.7482712356631033,-45.174930570117276,0.008756159548923894,-75.01280858643679,-36.29822989757242
565,ICICIBANK,EICHERMOT,LT,HINDZINC,0.02034504853763473,1.183314803683705,0.010946377620183436,-4.444844966124047,-0.041117504243926066,-11.273759689773987,0.006364640278770924,-7.644572093831049,1.8586101488150373
566,ICICIBANK,EICHERMOT,LT,TCS,-0.047405388413290485,0.5427454351593575,0.0194917064206563,-5.9720470799791086,-0.2144751127738408,-9.80710788419298,0.0052650808262741655,-22.108946140465,-2.432079951863666
567,ICICIBANK,EICHERMOT,HDFC,LT,0.06442361973723928,1.1703274084411905,0.009748457549966028,-0.4694466010960543,-0.003910341866517677,-8.137519105690728,0.005687412454496088,-0.8046506736368207,6.608596222226335
568,ICICIBANK,EICHERMOT,HDFC,WIPRO,0.0806607025941351,0.7859960071219796,0.007965529321808227,1.4638955081378122,0.014835574848315304,-7.920525323312181,0.00461150069127834,2.5286134329739562,10.126220033275153
569,ICICIBANK,EICHERMOT,HDFC,SUNPHARMA,0.11497672488428286,1.0498391747493692,0.01042904882571773,4.408525231074342,0.04379406483403422,-2.7591350752775567,0.0063742723461940485,7.212858564434361,11.024660715055203
570,ICICIBANK,EICHERMOT,HDFC,ITC,0.06805923334233069,0.9839005828978173,0.008667273267317064,-0.10854240182051278,-0.0009561602808472169,-8.733155587028431,0.005191669198919297,-0.18120697248298262,7.852438851671084
571,ICICIBANK,EICHERMOT,HDFC,VIDEOIND,-0.596747228402913,0.8122265001635892,0.01564358138785791,-42.55721320436551,-0.819657113217589,-47.335650919345724,0.008314045339239854,-80.07500575691854,-38.14645851276044
572,ICICIBANK,EICHERMOT,HDFC,HINDZINC,0.01142194033045037,1.1177524902579756,0.010232089163767142,-5.62720464491644,-0.05151235194856127,-12.932836769957607,0.005784142049555274,-9.954468471945058,1.116286239069985
573,ICICIBANK,EICHERMOT,HDFC,TCS,-0.056328496620474844,0.4771831217336282,0.018884427357306728,-6.636605614201109,-0.26264235031019256,-10.594993013868804,0.0048446899454079925,-25.869250258061744,-2.9828014138157237
574,ICICIBANK,EICHERMOT,WIPRO,LT,0.08552454008709551,0.9476411708775117,0.00903220675887332,1.8295130446235244,0.01743754977613926,-6.446634888733509,0.005525865064178616,2.990398769274285,9.46884215234283
575,ICICIBANK,EICHERMOT,WIPRO,HDFC,0.07362706247751635,0.8602247529765392,0.008071757213734088,0.5732410372357836,0.005378899481217951,-8.687676668999558,0.004630306679985779,0.9992993547309825,9.121565543651384
576,ICICIBANK,EICHERMOT,WIPRO,SUNPHARMA,0.1360776452341391,0.8271529371856904,0.010235103381901782,6.553685168705683,0.08109461046268472,-0.7497954618156307,0.0063569148810392676,10.551918106409005,13.29519010767965
577,ICICIBANK,EICHERMOT,WIPRO,ITC,0.08916015369218691,0.7612143453341385,0.007858152038877861,2.565508225400251,0.0264842009556947,-6.947145504289787,0.004943131831482282,4.078417161320486,11.346198603828352
578,ICICIBANK,EICHERMOT,WIPRO,VIDEOIND,-0.5756463080530568,0.5895402625999103,0.015007306434867482,-42.95549710075266,-1.0934729126219902,-47.936529481581964,0.00808532018833104,-79.73046126032565,-38.35773664990402
579,ICICIBANK,EICHERMOT,WIPRO,HINDZINC,0.032522860680306596,0.8950662526942967,0.009740647562751652,-3.7448371973935703,-0.04075356344839415,-11.419057912138953,0.005527805597821568,-6.598846264432408,3.338880754157905
580,ICICIBANK,EICHERMOT,WIPRO,TCS,-0.035227576270618614,0.2544968841699493,0.0192609837948082,-5.411331912272995,-0.40954362412160994,-9.292331974235159,0.00529503102804425,-19.684035035601234,-1.8289603815623483
581,ICICIBANK,EICHERMOT,SUNPHARMA,LT,0.11126155680470631,1.1455235465980538,0.010516426309522204,4.018623395519841,0.036892787520792204,-3.089483208471481,0.0062601562703173096,6.750878888613461,10.579787613208817
582,ICICIBANK,EICHERMOT,SUNPHARMA,HDFC,0.09936407919512716,1.0581071286970816,0.009609523268511338,3.1597903815504274,0.02869660204682345,-4.619146950965451,0.005689389323601368,5.336966318892512,10.340167396308326
583,ICICIBANK,EICHERMOT,SUNPHARMA,WIPRO,0.12749863966160213,0.7611921452788429,0.009307610441793965,6.285033094952671,0.07685134433458016,-1.7462311880306902,0.005700102855561578,10.262734049531252,13.69832143909837
584,ICICIBANK,EICHERMOT,SUNPHARMA,ITC,0.11489717040979772,0.9590967210546807,0.009498707914772036,4.83193828272371,0.0478545796291811,-3.037750939412652,0.005821581518473445,7.883969375702056,12.096084166470044
585,ICICIBANK,EICHERMOT,SUNPHARMA,VIDEOIND,-0.549909291335446,0.7874226383204526,0.01611323617047506,-38.40999317502084,-0.7859937741383202,-43.04915308742092,0.009026198933619382,-68.56809781027857,-34.12779937670542
586,ICICIBANK,EICHERMOT,SUNPHARMA,HINDZINC,0.058259877397917395,1.092948628414839,0.01153293202795932,-0.931256906400324,-0.009826740546497209,-7.412859253477517,0.006508823255683819,-1.6500866869758395,5.05161022857655
587,ICICIBANK,EICHERMOT,SUNPHARMA,TCS,-0.009490559553007816,0.45237925989049155,0.02035318076841771,-3.8564271818782556,-0.17350609657040467,-7.529164143812791,0.00588938970085953,-13.327452170732135,-0.4662936796461042
588,ICICIBANK,EICHERMOT,ITC,LT,0.07607343814824219,1.09606960270939,0.009395051196692731,0.7528897927381378,0.006453457089547281,-7.203626647259251,0.005821457412523337,1.2150631099740659,8.097181862619518
589,ICICIBANK,EICHERMOT,ITC,HDFC,0.06417596053866303,1.0086531848084175,0.008724922131037009,-0.5529034401552424,-0.004782654270063346,-9.120530540824639,0.0051316993291087324,-0.9400471757909489,7.355476596217523
590,ICICIBANK,EICHERMOT,ITC,WIPRO,0.09231052100513801,0.711738201390179,0.007813423489581821,2.983394031594414,0.03275153836004236,-6.583715622806722,0.004840736379597563,4.8154906975281175,11.81435015370945
591,ICICIBANK,EICHERMOT,ITC,SUNPHARMA,0.12662654329528578,0.9755813690175686,0.010375462125303471,5.554118226189396,0.059068925591841646,-1.6505612761143582,0.006420392336141805,8.975548576820335,12.204424416573357
